queue_position,task_key,title,requirement_file,requirement_line,classification
582,03-core-business.md#T-03.12.01.03,Customer can delete or replace files even after submitting the set for review. Replacements must retain a link to the previous file and audit history (never erase).,kanban/epics/03-core-business.md,729,unrecorded_before_furthest_merged_task
583,03-core-business.md#T-03.12.01.04,Admin API: edit customer-facing document guidance text and maintain suggested document list.,kanban/epics/03-core-business.md,730,unrecorded_before_furthest_merged_task
584,03-core-business.md#T-03.12.02.01,"Staff UI: document review queue — each document listed independently per request. Show file preview, uploader, timestamp, status.",kanban/epics/03-core-business.md,736,unrecorded_before_furthest_merged_task
585,03-core-business.md#T-03.12.02.02,Staff API: `POST /staff/solar/requests/:id/documents/:docId/approve` — approve individual file,kanban/epics/03-core-business.md,737,unrecorded_before_furthest_merged_task
586,03-core-business.md#T-03.12.02.03,"Staff API: `POST /staff/solar/requests/:id/documents/:docId/reject` — with reason. Rejects only that file, not the entire submitted set.",kanban/epics/03-core-business.md,738,unrecorded_before_furthest_merged_task
587,03-core-business.md#T-03.12.02.04,Staff API: `POST /staff/solar/requests/:id/documents/request-additional` — request additional/replacement file with description.,kanban/epics/03-core-business.md,739,unrecorded_before_furthest_merged_task
588,03-core-business.md#T-03.12.02.05,When staff considers overall document set sufficient → staff advances request to postal submission stage (transition: `documents_under_review` → `waiting_for_postal_submission`).,kanban/epics/03-core-business.md,740,unrecorded_before_furthest_merged_task
589,03-core-business.md#T-03.12.02.06,Customer notified on each document decision (approve/reject/request).,kanban/epics/03-core-business.md,741,unrecorded_before_furthest_merged_task
590,03-core-business.md#T-03.12.03.01,"Admin-editable postal guidance: destination address, contact details, requested original-document list. Display on postal stage page.",kanban/epics/03-core-business.md,747,unrecorded_before_furthest_merged_task
591,03-core-business.md#T-03.12.03.02,"Customer UI: record courier name, tracking number, send date, optional receipt image upload.",kanban/epics/03-core-business.md,748,unrecorded_before_furthest_merged_task
592,03-core-business.md#T-03.12.03.03,Staff API: `POST /staff/solar/requests/:id/postal/confirm-received` — mark as `received`.,kanban/epics/03-core-business.md,749,unrecorded_before_furthest_merged_task
593,03-core-business.md#T-03.12.03.04,Staff API: `POST /staff/solar/requests/:id/postal/mark-incomplete` — with reason. Returns to `waiting_for_postal_submission` with clear instructions. Does not terminate request.,kanban/epics/03-core-business.md,750,unrecorded_before_furthest_merged_task
594,03-core-business.md#T-03.12.03.05,Staff API: `POST /staff/solar/requests/:id/postal/mark-not-received` — with reason. Returns to waiting.,kanban/epics/03-core-business.md,751,unrecorded_before_furthest_merged_task
595,03-core-business.md#T-03.12.03.06,Postal stage distinguishes: `waiting_for_shipment` (customer hasn't sent yet) vs `shipped` (customer sent) vs `received` (staff confirmed) vs `incomplete`/`not_received` (staff issues).,kanban/epics/03-core-business.md,752,unrecorded_before_furthest_merged_task
596,03-core-business.md#T-03.13.01.01,Staff API: `POST /staff/solar/requests/:id/final-approve` — final approval after postal receipt. No automatic side effects — just state transition to `approved`.,kanban/epics/03-core-business.md,769,unrecorded_before_furthest_merged_task
597,03-core-business.md#T-03.13.01.02,Staff API: `POST /staff/solar/requests/:id/create-contract` — authorized staff manually creates a linked contract:,kanban/epics/03-core-business.md,770,unrecorded_before_furthest_merged_task
598,03-core-business.md#T-03.13.01.03,Staff API: `POST /staff/solar/requests/:id/close-no-contract` — elevated permission. Requires reason. Closes request without contract.,kanban/epics/03-core-business.md,775,unrecorded_before_furthest_merged_task
599,03-core-business.md#T-03.13.01.04,Final approval and contract availability + invoice issuance notify customer. All decisions and transitions auditable.,kanban/epics/03-core-business.md,776,unrecorded_before_furthest_merged_task
600,03-core-business.md#T-03.13.02.01,Solar contracts follow the general contract lifecycle (E-04):,kanban/epics/03-core-business.md,782,unrecorded_before_furthest_merged_task
601,03-core-business.md#T-03.13.02.02,"Customer cancellation follows the general rule: customers submit cancellation request, staff resolves.",kanban/epics/03-core-business.md,784,unrecorded_before_furthest_merged_task
602,03-core-business.md#T-03.13.02.03,Contract activation requires: internal approval + customer acceptance + optionally signature + optionally payment. Unmet activation requirements visible on detail page.,kanban/epics/03-core-business.md,785,unrecorded_before_furthest_merged_task
603,03-core-business.md#T-03.90.01,Configure default contract template for electricity orders in admin settings. The template is used when creating the preliminary contract at order submission.,kanban/epics/03-core-business.md,795,unrecorded_before_furthest_merged_task
604,03-core-business.md#T-03.90.02,"All order review/submission pages must display current wallet balance. Payment is through wallet. If insufficient, show top-up option (online or bank receipt).",kanban/epics/03-core-business.md,801,unrecorded_before_furthest_merged_task
605,03-core-business.md#T-03.90.03,"Audit every: order submission, status change, contract approval/rejection/cancellation, price change, fee setting, gift code redemption, document review decision, postal confirmation. Record: entity, previous/new state, actor, timestamp, reason, correlation ID, metadata.",kanban/epics/03-core-business.md,807,unrecorded_before_furthest_merged_task
606,03-core-business.md#T-03.90.04,Customer-facing history uses understandable labels. Internal notes and customer-visible comments are separate. Staff must choose visibility.,kanban/epics/03-core-business.md,808,unrecorded_before_furthest_merged_task
607,03-core-business.md#T-03.90.05,"Rate limit order/consultation submission: 5 per profile per minute, plus duplicate/idempotency protection.",kanban/epics/03-core-business.md,814,unrecorded_before_furthest_merged_task
608,03-core-business.md#T-03.90.06,Rate limit gift code validation: reasonable limit to prevent brute-force guessing.,kanban/epics/03-core-business.md,815,unrecorded_before_furthest_merged_task
609,03-core-business.md#T-03.90.07,"An electricity product required by an ordering rule cannot be sold if inactive or has no price. Customers see ""ordering temporarily unavailable"" + contact support rather than broken checkout.",kanban/epics/03-core-business.md,821,unrecorded_before_furthest_merged_task
610,03-core-business.md#T-03.90.08,Price/VAT/limit changes are versioned with effective dates. Existing orders keep snapshot from submission time. Admin changes never silently retroactive.,kanban/epics/03-core-business.md,822,unrecorded_before_furthest_merged_task
611,03-core-business.md#T-03.90.09,"Admin dashboard: widget for pending consultation requests count, pending electricity orders count, pending solar construction requests count, pending document reviews.",kanban/epics/03-core-business.md,828,unrecorded_before_furthest_merged_task
612,03-core-business.md#T-03.90.10,"Admin dashboard: refund obligations queue, failed refund obligations alert.",kanban/epics/03-core-business.md,829,unrecorded_before_furthest_merged_task
613,03-core-business.md#T-03.90.11,Unit tests: state machine transitions for all electricity/saving/solar/consultation states,kanban/epics/03-core-business.md,835,unrecorded_before_furthest_merged_task
614,03-core-business.md#T-03.90.12,"Unit tests: Jalali period calculations, green rule composition, price calculation, gift code validation",kanban/epics/03-core-business.md,836,unrecorded_before_furthest_merged_task
615,03-core-business.md#T-03.90.13,"Integration tests: order submission with idempotency, concurrent wallet operations, gift code atomic redemption, automatic refund obligation creation",kanban/epics/03-core-business.md,837,unrecorded_before_furthest_merged_task
616,03-core-business.md#T-03.90.14,E2E tests: simple electricity order → review → payment → contract lifecycle. Saving plan order wizard → fulfillment stages. Solar construction request → document upload → postal.,kanban/epics/03-core-business.md,838,unrecorded_before_furthest_merged_task
617,03-core-business.md#T-03.90.15,"Implement a state machine engine (or use a library) that enforces allowed transitions, guards, side effects, and notification behavior. Used across all core business entities.",kanban/epics/03-core-business.md,844,unrecorded_before_furthest_merged_task
618,03-core-business.md#T-03.90.16,"Create reusable `<WorkflowStatusBanner>` component that renders entity status, what happened, next available action, responsible party (customer/staff), and support contact for any business entity (order, contract, solar request, consultation, etc.).",kanban/epics/03-core-business.md,850,unrecorded_before_furthest_merged_task
619,03-core-business.md#T-03.90.17,"Create `useFormDraft(key, schema)` hook that auto-saves multi-step form progress to backend after each completed step. Supports resume from interruption, error recovery, and validates that prior input is not cleared on error.",kanban/epics/03-core-business.md,851,unrecorded_before_furthest_merged_task
620,03-core-business.md#T-03.90.18,"Add architectural checklist item (or automated test) verifying every customer-facing workflow displays: current state, what happened, next available action, who is responsible, and how to get help.",kanban/epics/03-core-business.md,852,unrecorded_before_furthest_merged_task
621,05-notifications-documents-ai.md#T-05.07.01,SMS.ir config entity,kanban/epics/05-notifications-documents-ai.md,221,unrecorded_before_furthest_merged_task
622,05-notifications-documents-ai.md#T-05.07.02,Template mapping,kanban/epics/05-notifications-documents-ai.md,223,unrecorded_before_furthest_merged_task
623,05-notifications-documents-ai.md#T-05.07.03,SMS.ir adapter,kanban/epics/05-notifications-documents-ai.md,225,unrecorded_before_furthest_merged_task
624,05-notifications-documents-ai.md#T-05.07.04,Credit monitoring,kanban/epics/05-notifications-documents-ai.md,227,unrecorded_before_furthest_merged_task
625,05-notifications-documents-ai.md#T-05.07.05,SMS.ir admin UI,kanban/epics/05-notifications-documents-ai.md,229,unrecorded_before_furthest_merged_task
626,05-notifications-documents-ai.md#T-05.08.01,Error classification utility,kanban/epics/05-notifications-documents-ai.md,250,unrecorded_before_furthest_merged_task
627,05-notifications-documents-ai.md#T-05.08.02,Circuit breaker implementation,kanban/epics/05-notifications-documents-ai.md,252,unrecorded_before_furthest_merged_task
628,05-notifications-documents-ai.md#T-05.08.03,Provider health dashboard,kanban/epics/05-notifications-documents-ai.md,254,unrecorded_before_furthest_merged_task
629,05-notifications-documents-ai.md#T-05.08.04,Provider runbook documentation,kanban/epics/05-notifications-documents-ai.md,256,unrecorded_before_furthest_merged_task
630,05-notifications-documents-ai.md#T-05.08.05,Provider test fakes & contract tests,kanban/epics/05-notifications-documents-ai.md,258,unrecorded_before_furthest_merged_task
631,05-notifications-documents-ai.md#T-05.09.01,File storage abstraction interface,kanban/epics/05-notifications-documents-ai.md,280,unrecorded_before_furthest_merged_task
632,05-notifications-documents-ai.md#T-05.09.02,S3 adapter,kanban/epics/05-notifications-documents-ai.md,282,unrecorded_before_furthest_merged_task
633,05-notifications-documents-ai.md#T-05.09.03,Storage config entity & admin UI,kanban/epics/05-notifications-documents-ai.md,284,unrecorded_before_furthest_merged_task
634,05-notifications-documents-ai.md#T-05.09.04,Preview derivative generation,kanban/epics/05-notifications-documents-ai.md,286,unrecorded_before_furthest_merged_task
635,05-notifications-documents-ai.md#T-05.10.01,Document template entity,kanban/epics/05-notifications-documents-ai.md,308,unrecorded_before_furthest_merged_task
636,05-notifications-documents-ai.md#T-05.10.02,Template file upload & placeholder extraction,kanban/epics/05-notifications-documents-ai.md,310,unrecorded_before_furthest_merged_task
637,05-notifications-documents-ai.md#T-05.10.03,Template admin UI,kanban/epics/05-notifications-documents-ai.md,312,unrecorded_before_furthest_merged_task
638,05-notifications-documents-ai.md#T-05.10.04,Placeholder re-extraction on file changes,kanban/epics/05-notifications-documents-ai.md,314,unrecorded_before_furthest_merged_task
639,05-notifications-documents-ai.md#T-05.10.05,Placeholder conflict detection & validation,kanban/epics/05-notifications-documents-ai.md,316,unrecorded_before_furthest_merged_task
640,05-notifications-documents-ai.md#T-05.11.01,Document state machine,kanban/epics/05-notifications-documents-ai.md,336,unrecorded_before_furthest_merged_task
641,05-notifications-documents-ai.md#T-05.11.02,Upload pipeline,kanban/epics/05-notifications-documents-ai.md,338,unrecorded_before_furthest_merged_task
642,05-notifications-documents-ai.md#T-05.11.03,Document scanning integration,kanban/epics/05-notifications-documents-ai.md,340,unrecorded_before_furthest_merged_task
643,05-notifications-documents-ai.md#T-05.11.04,Document review workflow,kanban/epics/05-notifications-documents-ai.md,342,unrecorded_before_furthest_merged_task
644,05-notifications-documents-ai.md#T-05.11.05,Document supersession & immutability,kanban/epics/05-notifications-documents-ai.md,344,unrecorded_before_furthest_merged_task
645,05-notifications-documents-ai.md#T-05.11.06,Soft delete & hard delete,kanban/epics/05-notifications-documents-ai.md,346,unrecorded_before_furthest_merged_task
646,05-notifications-documents-ai.md#T-05.11.07,Document admin/staff UI,kanban/epics/05-notifications-documents-ai.md,348,unrecorded_before_furthest_merged_task
647,05-notifications-documents-ai.md#T-05.12.01,File validation service,kanban/epics/05-notifications-documents-ai.md,367,unrecorded_before_furthest_merged_task
648,05-notifications-documents-ai.md#T-05.12.02,Category & limit configuration,kanban/epics/05-notifications-documents-ai.md,369,unrecorded_before_furthest_merged_task
649,05-notifications-documents-ai.md#T-05.12.03,Rejection handling,kanban/epics/05-notifications-documents-ai.md,371,unrecorded_before_furthest_merged_task
650,05-notifications-documents-ai.md#T-05.13.01,Signed URL generation API,kanban/epics/05-notifications-documents-ai.md,391,unrecorded_before_furthest_merged_task
651,05-notifications-documents-ai.md#T-05.13.02,Access control middleware,kanban/epics/05-notifications-documents-ai.md,393,unrecorded_before_furthest_merged_task
652,05-notifications-documents-ai.md#T-05.13.03,Download access logging,kanban/epics/05-notifications-documents-ai.md,395,unrecorded_before_furthest_merged_task
653,05-notifications-documents-ai.md#T-05.13.04,Safe preview derivative endpoint,kanban/epics/05-notifications-documents-ai.md,397,unrecorded_before_furthest_merged_task
654,05-notifications-documents-ai.md#T-05.14.01,Retention policy configuration,kanban/epics/05-notifications-documents-ai.md,416,unrecorded_before_furthest_merged_task
655,05-notifications-documents-ai.md#T-05.14.02,Legal hold,kanban/epics/05-notifications-documents-ai.md,418,unrecorded_before_furthest_merged_task
656,05-notifications-documents-ai.md#T-05.14.03,Destruction job,kanban/epics/05-notifications-documents-ai.md,420,unrecorded_before_furthest_merged_task
657,05-notifications-documents-ai.md#T-05.15.01,Multipart upload API,kanban/epics/05-notifications-documents-ai.md,438,unrecorded_before_furthest_merged_task
658,05-notifications-documents-ai.md#T-05.15.02,Orphan detection & cleanup,kanban/epics/05-notifications-documents-ai.md,440,unrecorded_before_furthest_merged_task
659,05-notifications-documents-ai.md#T-05.16.01,AI model entity & CRUD,kanban/epics/05-notifications-documents-ai.md,459,unrecorded_before_furthest_merged_task
660,05-notifications-documents-ai.md#T-05.16.02,AI model test,kanban/epics/05-notifications-documents-ai.md,461,unrecorded_before_furthest_merged_task
661,05-notifications-documents-ai.md#T-05.16.03,Model admin UI,kanban/epics/05-notifications-documents-ai.md,463,unrecorded_before_furthest_merged_task
662,05-notifications-documents-ai.md#T-05.16.04,AI model circuit breaker integration,kanban/epics/05-notifications-documents-ai.md,465,unrecorded_before_furthest_merged_task
663,05-notifications-documents-ai.md#T-05.17.01,Knowledge base entity & CRUD,kanban/epics/05-notifications-documents-ai.md,484,unrecorded_before_furthest_merged_task
664,05-notifications-documents-ai.md#T-05.17.02,KB processing pipeline,kanban/epics/05-notifications-documents-ai.md,486,unrecorded_before_furthest_merged_task
665,05-notifications-documents-ai.md#T-05.17.03,KB Groups,kanban/epics/05-notifications-documents-ai.md,488,unrecorded_before_furthest_merged_task
666,05-notifications-documents-ai.md#T-05.17.04,KB test query,kanban/epics/05-notifications-documents-ai.md,490,unrecorded_before_furthest_merged_task
667,05-notifications-documents-ai.md#T-05.18.01,Policy entity & CRUD,kanban/epics/05-notifications-documents-ai.md,508,unrecorded_before_furthest_merged_task
668,05-notifications-documents-ai.md#T-05.18.02,Policy Groups,kanban/epics/05-notifications-documents-ai.md,510,unrecorded_before_furthest_merged_task
669,05-notifications-documents-ai.md#T-05.18.03,Policy evaluation engine,kanban/epics/05-notifications-documents-ai.md,512,unrecorded_before_furthest_merged_task
670,05-notifications-documents-ai.md#T-05.19.01,Agent entity & CRUD,kanban/epics/05-notifications-documents-ai.md,531,unrecorded_before_furthest_merged_task
671,05-notifications-documents-ai.md#T-05.19.02,Agent CRUD API,kanban/epics/05-notifications-documents-ai.md,533,unrecorded_before_furthest_merged_task
672,05-notifications-documents-ai.md#T-05.19.03,Agent admin UI,kanban/epics/05-notifications-documents-ai.md,535,unrecorded_before_furthest_merged_task
673,05-notifications-documents-ai.md#T-05.20.01,Agent slot entity & configuration,kanban/epics/05-notifications-documents-ai.md,553,unrecorded_before_furthest_merged_task
674,05-notifications-documents-ai.md#T-05.20.02,Slot assignment admin UI,kanban/epics/05-notifications-documents-ai.md,555,unrecorded_before_furthest_merged_task
675,05-notifications-documents-ai.md#T-05.21.01,Test chat API,kanban/epics/05-notifications-documents-ai.md,574,unrecorded_before_furthest_merged_task
676,05-notifications-documents-ai.md#T-05.21.02,Test chat UI,kanban/epics/05-notifications-documents-ai.md,576,unrecorded_before_furthest_merged_task
677,05-notifications-documents-ai.md#T-05.21.03,Rate limiting for test,kanban/epics/05-notifications-documents-ai.md,578,unrecorded_before_furthest_merged_task
678,05-notifications-documents-ai.md#T-05.22.01,AuthZ for AI actions,kanban/epics/05-notifications-documents-ai.md,601,unrecorded_before_furthest_merged_task
679,05-notifications-documents-ai.md#T-05.22.02,Trusted-UI confirmation for writes,kanban/epics/05-notifications-documents-ai.md,603,unrecorded_before_furthest_merged_task
680,05-notifications-documents-ai.md#T-05.22.03,AI audit logging,kanban/epics/05-notifications-documents-ai.md,605,unrecorded_before_furthest_merged_task
681,05-notifications-documents-ai.md#T-05.22.04,Data isolation per slot,kanban/epics/05-notifications-documents-ai.md,607,unrecorded_before_furthest_merged_task
682,05-notifications-documents-ai.md#T-05.22.05,Sensitive value redaction,kanban/epics/05-notifications-documents-ai.md,609,unrecorded_before_furthest_merged_task
683,05-notifications-documents-ai.md#T-05.22.06,Source attribution in answers,kanban/epics/05-notifications-documents-ai.md,611,unrecorded_before_furthest_merged_task
684,05-notifications-documents-ai.md#T-05.23.01,AI worker process isolation,kanban/epics/05-notifications-documents-ai.md,630,unrecorded_before_furthest_merged_task
685,05-notifications-documents-ai.md#T-05.23.02,Per-model token/cost budget,kanban/epics/05-notifications-documents-ai.md,632,unrecorded_before_furthest_merged_task
686,05-notifications-documents-ai.md#T-05.23.03,AI request queue & concurrency limit,kanban/epics/05-notifications-documents-ai.md,634,unrecorded_before_furthest_merged_task
687,05-notifications-documents-ai.md#T-05.23.04,Health endpoint isolation,kanban/epics/05-notifications-documents-ai.md,636,unrecorded_before_furthest_merged_task
688,05-notifications-documents-ai.md#T-05.24.01,Jobs table & entity,kanban/epics/05-notifications-documents-ai.md,655,unrecorded_before_furthest_merged_task
689,05-notifications-documents-ai.md#T-05.24.02,JobService submit & process,kanban/epics/05-notifications-documents-ai.md,657,unrecorded_before_furthest_merged_task
690,05-notifications-documents-ai.md#T-05.24.03,Job status & result API,kanban/epics/05-notifications-documents-ai.md,659,unrecorded_before_furthest_merged_task
691,05-notifications-documents-ai.md#T-05.24.04,JobProgress UI component,kanban/epics/05-notifications-documents-ai.md,661,unrecorded_before_furthest_merged_task
692,06-security-testing-observability.md#T-06.01.01.01,Implement `PasswordService` with Argon2id via Node.js crypto bindings (e.g. `argon2` npm package),kanban/epics/06-security-testing-observability.md,41,unrecorded_before_furthest_merged_task
693,06-security-testing-observability.md#T-06.01.01.02,Create benchmark script to determine optimal cost/time/memory/parallelism parameters for target hardware,kanban/epics/06-security-testing-observability.md,42,unrecorded_before_furthest_merged_task
694,06-security-testing-observability.md#T-06.01.01.03,Store benchmarked parameters in configuration (env vars / admin settings); allow overriding per env,kanban/epics/06-security-testing-observability.md,43,unrecorded_before_furthest_merged_task
695,06-security-testing-observability.md#T-06.01.01.04,Ensure passwords are hashed with a per-password cryptographically random salt (16+ bytes),kanban/epics/06-security-testing-observability.md,44,unrecorded_before_furthest_merged_task
696,06-security-testing-observability.md#T-06.01.01.05,Add migration for existing plain/hash migration if any; ensure seamless upgrade,kanban/epics/06-security-testing-observability.md,45,unrecorded_before_furthest_merged_task
697,06-security-testing-observability.md#T-06.01.01.06,"Write unit tests: hash verification, salt uniqueness, cost parameter changes, timing-safe comparison",kanban/epics/06-security-testing-observability.md,46,unrecorded_before_furthest_merged_task
698,06-security-testing-observability.md#T-06.01.01.07,"Security review: confirm no plaintext password leaks via error paths, logs, analytics, or serialization",kanban/epics/06-security-testing-observability.md,47,unrecorded_before_furthest_merged_task
699,06-security-testing-observability.md#T-06.01.02.01,Implement `OtpService` with cryptographically random OTP generation (6-digit numeric),kanban/epics/06-security-testing-observability.md,58,unrecorded_before_furthest_merged_task
700,06-security-testing-observability.md#T-06.01.02.02,Store OTPs as SHA-256/Argonid hashes; never store plaintext,kanban/epics/06-security-testing-observability.md,59,unrecorded_before_furthest_merged_task
701,06-security-testing-observability.md#T-06.01.02.03,Implement attempt counter (max 5 per challenge → auto-invalidate),kanban/epics/06-security-testing-observability.md,60,unrecorded_before_furthest_merged_task
702,06-security-testing-observability.md#T-06.01.02.04,Implement TTL expiry (configurable: default 5 min) with cleanup job,kanban/epics/06-security-testing-observability.md,61,unrecorded_before_furthest_merged_task
703,06-security-testing-observability.md#T-06.01.02.05,"Implement rate limiting: 1 OTP per destination per 60s, 5/hour, 10/day; IP + device aggregates",kanban/epics/06-security-testing-observability.md,62,unrecorded_before_furthest_merged_task
704,06-security-testing-observability.md#T-06.01.02.06,"Ensure all OTP responses are generic (""If valid, an OTP was sent"") — never reveal account existence",kanban/epics/06-security-testing-observability.md,63,unrecorded_before_furthest_merged_task
705,06-security-testing-observability.md#T-06.01.02.07,"Invalidate OTP after: successful verification, replacement request, expiry, or account compromise",kanban/epics/06-security-testing-observability.md,64,unrecorded_before_furthest_merged_task
706,06-security-testing-observability.md#T-06.01.02.08,Print OTP to console in DEV environment only; never in production logs,kanban/epics/06-security-testing-observability.md,65,unrecorded_before_furthest_merged_task
707,06-security-testing-observability.md#T-06.01.02.09,"Write integration tests: OTP create, verify, consume, expire, exceed attempts, rate limit",kanban/epics/06-security-testing-observability.md,66,unrecorded_before_furthest_merged_task
708,06-security-testing-observability.md#T-06.01.03.01,"Design MFA enforcement engine: risk rules for customers, mandatory for staff/admins",kanban/epics/06-security-testing-observability.md,77,unrecorded_before_furthest_merged_task
709,06-security-testing-observability.md#T-06.01.03.02,"Implement step-up authentication gate for sensitive actions (payment confirmation, refunds, role changes, credential changes, session revocation)",kanban/epics/06-security-testing-observability.md,78,unrecorded_before_furthest_merged_task
710,06-security-testing-observability.md#T-06.01.03.03,"Implement device fingerprinting and trust scoring (cookie-based device ID, user-agent, IP geo, known device list)",kanban/epics/06-security-testing-observability.md,79,unrecorded_before_furthest_merged_task
711,06-security-testing-observability.md#T-06.01.03.04,"Build ""trust this device for N days"" flow with visible trust management UI",kanban/epics/06-security-testing-observability.md,80,unrecorded_before_furthest_merged_task
712,06-security-testing-observability.md#T-06.01.03.05,"Build device management UI: list active devices, trust status, last seen, revoke individual device or all devices",kanban/epics/06-security-testing-observability.md,81,unrecorded_before_furthest_merged_task
713,06-security-testing-observability.md#T-06.01.03.06,Ensure OTP is re-requested when step-up is triggered,kanban/epics/06-security-testing-observability.md,82,unrecorded_before_furthest_merged_task
714,06-security-testing-observability.md#T-06.01.03.07,"Write integration tests: customer MFA only on new device, staff MFA always, step-up for sensitive ops, device trust expiry",kanban/epics/06-security-testing-observability.md,83,unrecorded_before_furthest_merged_task
715,06-security-testing-observability.md#T-06.01.04.01,"Implement opaque session token generation and cookie management (HttpOnly, Secure in prod, SameSite policy per T-06.02.01.04, Path)",kanban/epics/06-security-testing-observability.md,94,unrecorded_before_furthest_merged_task
716,06-security-testing-observability.md#T-06.01.04.02,"Implement session store in PostgreSQL (not Redis; Redis is optional, auth must work without it)",kanban/epics/06-security-testing-observability.md,95,unrecorded_before_furthest_merged_task
717,06-security-testing-observability.md#T-06.01.04.03,"Implement session rotation: login, MFA step-up, password change, privilege change, account recovery",kanban/epics/06-security-testing-observability.md,96,unrecorded_before_furthest_merged_task
718,06-security-testing-observability.md#T-06.01.04.04,Implement refresh token rotation with reuse detection (stealing detection + user alert + revoke token family),kanban/epics/06-security-testing-observability.md,97,unrecorded_before_furthest_merged_task
719,06-security-testing-observability.md#T-06.01.04.05,"Implement absolute session expiry (configurable, e.g. 7 days) + idle expiry (configurable, e.g. 30 min)",kanban/epics/06-security-testing-observability.md,98,unrecorded_before_furthest_merged_task
720,06-security-testing-observability.md#T-06.01.04.06,"Build session/device management UI: list active sessions, device info, last activity, revoke action",kanban/epics/06-security-testing-observability.md,99,unrecorded_before_furthest_merged_task
721,06-security-testing-observability.md#T-06.01.04.07,"Implement session revocation triggers: password reset, staff disablement, ownership transfer, compromise detection",kanban/epics/06-security-testing-observability.md,100,unrecorded_before_furthest_merged_task
722,06-security-testing-observability.md#T-06.01.04.08,"Ensure tokens, refresh tokens, OTPs, passwords, national IDs never in localStorage, URLs, analytics, or client logs",kanban/epics/06-security-testing-observability.md,101,unrecorded_before_furthest_merged_task
723,06-security-testing-observability.md#T-06.01.04.09,"Write concurrency tests: session fixation prevention, refresh token reuse, simultaneous session mutations",kanban/epics/06-security-testing-observability.md,102,unrecorded_before_furthest_merged_task
724,06-security-testing-observability.md#T-06.01.04.10,"Security review: verify no cookie leakage, no fixation vectors, proper SameSite/Path/Domain/HostOnly",kanban/epics/06-security-testing-observability.md,103,unrecorded_before_furthest_merged_task
725,06-security-testing-observability.md#T-06.02.01.01,"Implement CSRF token service: generate per-session token, store in session store, validate custom header",kanban/epics/06-security-testing-observability.md,122,unrecorded_before_furthest_merged_task
726,06-security-testing-observability.md#T-06.02.01.02,Implement NestJS CSRF guard/ interceptor for state-changing routes,kanban/epics/06-security-testing-observability.md,123,unrecorded_before_furthest_merged_task
727,06-security-testing-observability.md#T-06.02.01.03,Implement Origin validation against allowlist (configurable via admin settings or env),kanban/epics/06-security-testing-observability.md,124,unrecorded_before_furthest_merged_task
728,06-security-testing-observability.md#T-06.02.01.04,"Implement centralized SameSite cookie policy (security-owned): evaluate cross-origin needs, set appropriate policy per route/topology, document in security policy, supersedes all per-module SameSite decisions",kanban/epics/06-security-testing-observability.md,125,unrecorded_before_furthest_merged_task
729,06-security-testing-observability.md#T-06.02.01.05,"Rotate CSRF token on session rotation (login, MFA, password change, privilege change)",kanban/epics/06-security-testing-observability.md,126,unrecorded_before_furthest_merged_task
730,06-security-testing-observability.md#T-06.02.01.06,Ensure CSRF failures return safe error + correlation ID; log as security event,kanban/epics/06-security-testing-observability.md,127,unrecorded_before_furthest_merged_task
731,06-security-testing-observability.md#T-06.02.01.07,"Write integration tests: valid CSRF token, missing token, expired token, rotated token, origin mismatch, same-site bypass",kanban/epics/06-security-testing-observability.md,128,unrecorded_before_furthest_merged_task
732,06-security-testing-observability.md#T-06.02.01.08,DAST security test: automated CSRF injection attempts,kanban/epics/06-security-testing-observability.md,129,unrecorded_before_furthest_merged_task
733,06-security-testing-observability.md#T-06.02.02.01,"Design CSP directive set for web app (nonce-based scripts, hashed styles where needed)",kanban/epics/06-security-testing-observability.md,140,unrecorded_before_furthest_merged_task
734,06-security-testing-observability.md#T-06.02.02.02,Implement CSP middleware in web process; support Report-Only mode toggle via config,kanban/epics/06-security-testing-observability.md,141,unrecorded_before_furthest_merged_task
735,06-security-testing-observability.md#T-06.02.02.03,Configure CSP reporting endpoint (e.g. `csp-reports` route or external `report-uri`),kanban/epics/06-security-testing-observability.md,142,unrecorded_before_furthest_merged_task
736,06-security-testing-observability.md#T-06.02.02.04,Ensure nonce generation and propagation for inline scripts/styles across SSR and client,kanban/epics/06-security-testing-observability.md,143,unrecorded_before_furthest_merged_task
737,06-security-testing-observability.md#T-06.02.02.05,Add CI test that verifies CSP headers in production build,kanban/epics/06-security-testing-observability.md,144,unrecorded_before_furthest_merged_task
738,06-security-testing-observability.md#T-06.02.02.06,Roll out: 1 week Report-Only monitoring → analyze violations → switch to Enforce,kanban/epics/06-security-testing-observability.md,145,unrecorded_before_furthest_merged_task
739,06-security-testing-observability.md#T-06.02.02.07,"Verify no `unsafe-eval` usage across codebase (replace `eval`, `new Function`, string setTimeout)",kanban/epics/06-security-testing-observability.md,146,unrecorded_before_furthest_merged_task
740,06-security-testing-observability.md#T-06.02.03.01,"Implement security headers middleware: `X-Content-Type-Options`, `Referrer-Policy`, `Permissions-Policy`",kanban/epics/06-security-testing-observability.md,157,unrecorded_before_furthest_merged_task
741,06-security-testing-observability.md#T-06.02.03.02,Implement `Strict-Transport-Security` header configurable by env; enable HSTS only in production with verified TLS,kanban/epics/06-security-testing-observability.md,158,unrecorded_before_furthest_merged_task
